100883,Christophe,Bernelle,R,19621231,FRA,atp,138211,26556
100857,Sergio,Casal,R,19620908,ESP,atp,138135,26556_26557_26559_26560_26562
100635,Mark,Dickson,R,19591208,USA,atp,138175,26556
101131,Jimmy,Brown,R,19650428,USA,atp,138084,26556_26558_26559
100821,Hans,Simonsson,R,19620501,SWE,atp,138069,26556
100848,Alberto,Tous,R,19620803,ESP,atp,138214,26556_26561
101098,Guy,Forget,L,19650104,FRA,atp,138168,26556_26559_26565_26568_26524_26525_26526_26571
101222,Stefan,Edberg,R,19660119,SWE,atp,132502,26557_26566_26567_26568_26569
100950,Libor,Pimek,R,19630803,BEL,atp,138199,26557_26558_26559_26560_26561
100725,Michael,Mortensen,R,19610312,DEN,atp,0,26557
100603,Roland,Stadler,U,19590614,SUI,atp,138094,26557
101117,Eric,Jelen,R,19650311,GER,atp,138242,26557_26559_26560_26561_26565_26566
101414,Boris,Becker,R,19671122,GER,atp,107464,26557_26559_26561_26562_26565_26567_26568_26569_26570_26571_26572_26527_26573_26528
100585,Van,Winitsky,L,19590312,USA,atp,137897,26557
100730,Florin,Segarceanu,R,19610329,ROU,atp,138067,26557
100428,Gene,Mayer,R,19560411,USA,atp,137886,26557
100657,Mike,Leach,L,19600309,USA,atp,138055,26557
100923,Wally,Masur,R,19630513,AUS,atp,138101,26557_26558_26524
100701,Marko,Ostoja,R,19601020,CRO,atp,138040,26557_26558_26559
100490,Jaroslav,Navratil,R,19570724,CZE,atp,138267,26557_26558_26561
101084,Jakob,Hlasek,R,19641112,SUI,atp,138223,26558_26559_26560_26562_26565_26523_26524_26526_26571
101276,Horacio,De La Pena,L,19660801,ARG,atp,138235,26558_26559_26560_26566_26568_26569
100865,Marcelo,Ingaramo,L,19621013,ARG,atp,138302,26558
100628,Michiel,Schapers,R,19591011,NED,atp,138207,26558_26559_26561_26567
100390,Trevor,Allan,L,19550817,AUS,atp,137860,26558
100639,Blaine,Willenborg,R,19600104,USA,atp,138050,26558
100866,Shahar,Perkiss,R,19621014,ISR,atp,138225,26558
101036,Miloslav,Mecir,R,19640519,SVK,atp,14789,26558_26559_26560
101158,John,Frawley,R,19650704,AUS,atp,138172,26558
101029,Ricki,Osterthun,R,19640502,GER,atp,138274,26558_26559_26560_26561_26562
101073,Martin,Jaite,R,19641009,ARG,atp,138237,26558_26559_26560_26561_26562_26565_26566_26567
100922,Roberto,Arguello,U,19630512,ARG,atp,138236,26558
